actors,movie_id,movie_title
Brian Van Holt,397065,House of Wax 
Tristan Mack Wilds,468489,Half Nelson 
Ryan Gosling,468489,Half Nelson 
Jeff Lima,468489,Half Nelson 
Akima,133117,Naturally Native 
Irene Bedard,133117,Naturally Native 
Max Gail,133117,Naturally Native 
Robinne Lee,126938,Hav Plenty 
Hill Harper,126938,Hav Plenty 
Chenoa Maxwell,126938,Hav Plenty 
Steffinnie Phrommany,4044464,Adulterers 
Mehcad Brooks,4044464,Adulterers 
Danielle Savre,4044464,Adulterers 
Lee Armstrong,2187884,Escape from Tomorrow 
Trey Loney,2187884,Escape from Tomorrow 
Amy Lucas,2187884,Escape from Tomorrow 
Harvey Weinstein,1510934,Starsuckers 
Richard Curtis,1510934,Starsuckers 
Elton John,1510934,Starsuckers 
Dave Fennoy,2139721,The Hadza: Last of the First 
Alfre Woodard,2139721,The Hadza: Last of the First 
Jane Goodall,2139721,The Hadza: Last of the First 
Madison Lintz,1799508,After 
Sandra Ellis Lafferty,1799508,After 
Karolina Wydra,1799508,After 
Lorraine Ziff,2380301,Treachery 
Matthew Ziff,2380301,Treachery 
Michael Biehn,2380301,Treachery 
Justin Kirk,2016335,Walter 
Leven Rambin,2016335,Walter 
Virginia Madsen,2016335,Walter 
Edward Everett Horton,27125,Top Hat 
Ginger Rogers,27125,Top Hat 
Eric Blore,27125,Top Hat 
Joshua Leonard,185937,The Blair Witch Project 
Heather Donahue,185937,The Blair Witch Project 
Michael C. Williams,185937,The Blair Witch Project 
Jimi Hendrix,66580,Woodstock 
Joe Cocker,66580,Woodstock 
Joan Baez,66580,Woodstock 
Barry Dennen,76257,The Kentucky Fried Movie 
David Zucker,76257,The Kentucky Fried Movie 
Tara Strohmeier,76257,The Kentucky Fried Movie 
David A.R. White,243415,Mercy Streets 
Stacy Keach,243415,Mercy Streets 
Cynthia Watros,243415,Mercy Streets 
Matthew Feeney,1074931,Arnolds Park 
Kendyl Joi,1074931,Arnolds Park 
Tac Fitzgerald,1074931,Arnolds Park 
Jason London,149964,Broken Vessels 
William Smith,149964,Broken Vessels 
Brent David Fraser,149964,Broken Vessels 
Angela Nordeng,2052015,Water & Power 
Nicholas Gonzalez,2052015,Water & Power 
Exie Booker,2052015,Water & Power 
Garba Touré,4333662,They Will Have to Kill Us First 
Aliou Touré,4333662,They Will Have to Kill Us First 
Khaira Arby,4333662,They Will Have to Kill Us First 
Colin Andrews,331225,Crop Circles: Quest for Truth 
Karen Alexander,331225,Crop Circles: Quest for Truth 
Francine Blake,331225,Crop Circles: Quest for Truth 
Steven Michael Quezada,3130704,Light from the Darkroom 
Russell Wong,3130704,Light from the Darkroom 
Lymari Nadal,3130704,Light from the Darkroom 
Félix Moati,5078326,Irreplaceable 
François Cluzet,5078326,Irreplaceable 
Marianne Denicourt,5078326,Irreplaceable 
Annabella Sciorra,2263814,The Maid's Room 
Paula Garcés,2263814,The Maid's Room 
John Brodsky,2263814,The Maid's Room 
Ringo Starr,58182,A Hard Day's Night 
Paul McCartney,58182,A Hard Day's Night 
George Harrison,58182,A Hard Day's Night 
,1981703,The Harvest/La Cosecha 
,1981703,The Harvest/La Cosecha 
,1981703,The Harvest/La Cosecha 
Sally Kirkland,85871,Love Letters 
Jamie Lee Curtis,85871,Love Letters 
Amy Madigan,85871,Love Letters 
Spela Colja,4374230,Julija in alfa Romeo 
Dario Nozic Serini,4374230,Julija in alfa Romeo 
Andrej Nahtigal,4374230,Julija in alfa Romeo 
Ken Bevel,1129423,Fireproof 
Kirk Cameron,1129423,Fireproof 
Erin Bethea,1129423,Fireproof 
Pant Shirt Baba,2768766,Faith Connections 
Bhole Baba,2768766,Faith Connections 
Shriman Umeshanad Brahmachari,2768766,Faith Connections 
Peter Breck,71206,Benji 
Frances Bavier,71206,Benji 
Edgar Buchanan,71206,Benji 
Saul Stein,374102,Open Water 
Blanchard Ryan,374102,Open Water 
Daniel Travis,374102,Open Water 
Matt Jones,1692084,High Road 
Joe Lo Truglio,1692084,High Road 
Abby Elliott,1692084,High Road 
Hoke Howell,76271,Kingdom of the Spiders 
Woody Strode,76271,Kingdom of the Spiders 
Tiffany Bolling,76271,Kingdom of the Spiders 
Eva Carrozza,438205,Mad Hot Ballroom 
Heather Berman,438205,Mad Hot Ballroom 
Paul Daggett,438205,Mad Hot Ballroom 
Joe Lo Truglio,340377,The Station Agent 
Peter Dinklage,340377,The Station Agent 
Paula Garcés,340377,The Station Agent 
Sean Michael Afable,1270286,To Save a Life 
Randy Wayne,1270286,To Save a Life 
D. David Morin,1270286,To Save a Life 
Bill Clinton,492506,Wordplay 
Ken Burns,492506,Wordplay 
Bob Dole,492506,Wordplay 
Vince McMahon,218043,Beyond the Mat 
Terry Funk,218043,Beyond the Mat 
Mick Foley,218043,Beyond the Mat 
Lincoln Hoppe,306069,The Singles Ward 
Kirby Heyborne,306069,The Singles Ward 
Daryn Tufts,306069,The Singles Ward 
Zubaida Sahar,368913,Osama 
Marina Golbahari,368913,Osama 
Mohamad Haref Harati,368913,Osama 
Peter Riegert,1976608,Sholem Aleichem: Laughing in the Darkness 
Rachel Dratch,1976608,Sholem Aleichem: Laughing in the Darkness 
Jason Kravits,1976608,Sholem Aleichem: Laughing in the Darkness 
Ari Gold,212974,Groove 
Rachel True,212974,Groove 
Denny Kirkwood,212974,Groove 
Big Budah,341540,The R.M. 
Kirby Heyborne,341540,The R.M. 
Curt Doussett,341540,The R.M. 
William Katt,162830,Twin Falls Idaho 
Sasha Alexander,162830,Twin Falls Idaho 
Jon Gries,162830,Twin Falls Idaho 
Scott Mechlowicz,377091,Mean Creek 
Rory Culkin,377091,Mean Creek 
Trevor Morgan,377091,Mean Creek 
Heather Matarazzo,119338,Hurricane Streets 
Edie Falco,119338,Hurricane Streets 
Lynn Cohen,119338,Hurricane Streets 
Bill Duke,244094,Never Again 
Peter Dinklage,244094,Never Again 
Michael McKean,244094,Never Again 
LisaRaye McCoy,326806,Civil Brand 
Monica Calhoun,326806,Civil Brand 
Clifton Powell,326806,Civil Brand 
Seymour Cassel,385056,Lonesome Jim 
Kevin Corrigan,385056,Lonesome Jim 
Mary Kay Place,385056,Lonesome Jim 
Anna Kendrick,2265398,Drinking Buddies 
Olivia Wilde,2265398,Drinking Buddies 
Ti West,2265398,Drinking Buddies 
Ricky Jay,2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay 
David Mamet,2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay 
Dick Cavett,2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay 
Minoru Chiaki,47478,Seven Samurai 
Takashi Shimura,47478,Seven Samurai 
Kamatari Fujiwara,47478,Seven Samurai 
Greg Speirs,1606829,The Other Dream Team 
Tommy Sheppard,1606829,The Other Dream Team 
Mickey Hart,1606829,The Other Dream Team 
Tina Louise,104567,Johnny Suede 
Brad Pitt,104567,Johnny Suede 
Nick Cave,104567,Johnny Suede 
Jake Sandvig,843850,Finishing the Game: The Search for a New Bruce Lee 
Monique Gabriela Curnen,843850,Finishing the Game: The Search for a New Bruce Lee 
Joe McQueen,843850,Finishing the Game: The Search for a New Bruce Lee 
Jack Plotnick,1612774,Rubber 
Haley Ramm,1612774,Rubber 
Cecelia Antoinette,1612774,Rubber 
Matt Jones,2224026,Home 
Jim Parsons,2224026,Home 
April Winchell,2224026,Home 
Amber Benson,893346,Kiss the Bride 
Tori Spelling,893346,Kiss the Bride 
Garrett M. Brown,893346,Kiss the Bride 
Clea DuVall,266971,The Slaughter Rule 
Ryan Gosling,266971,The Slaughter Rule 
Eddie Spears,266971,The Slaughter Rule 
Whitney Able,1470827,Monsters 
Scoot McNairy,1470827,Monsters 
Ricky Catter,1470827,Monsters 
Joanne Whalley,377043,The Californians 
Keith Carradine,377043,The Californians 
Illeana Douglas,377043,The Californians 
Ann Dowd,489212,The Living Wake 
Jim Gaffigan,489212,The Living Wake 
Matthew Cowles,489212,The Living Wake 
Christa B. Allen,1865346,Detention of the Dead 
Justin Chon,1865346,Detention of the Dead 
Max Adler,1865346,Detention of the Dead 
Zheng Xu,843270,Crazy Stone 
Bo Huang,843270,Crazy Stone 
Zhonghua Chen,843270,Crazy Stone 
Jacques Brel,486541,Scott Walker: 30 Century Man 
Brian Eno,486541,Scott Walker: 30 Century Man 
Damon Albarn,486541,Scott Walker: 30 Century Man 
Alan Ruck,228277,Everything Put Together 
Radha Mitchell,228277,Everything Put Together 
Megan Mullally,228277,Everything Put Together 
Zoë Kravitz,3297330,Good Kill 
Bruce Greenwood,3297330,Good Kill 
Stafford Douglas,3297330,Good Kill 
Rai Alexandra,455556,Insomnia Manica 
Daston Kalili,455556,Insomnia Manica 
Chin-Chien Chang,455556,Insomnia Manica 
Bruce Vilanch,2825768,The Outrageous Sophie Tucker 
Carol Channing,2825768,The Outrageous Sophie Tucker 
Tony Bennett,2825768,The Outrageous Sophie Tucker 
Olivia Williams,1937264,Now Is Good 
Jeremy Irvine,1937264,Now Is Good 
Paddy Considine,1937264,Now Is Good 
John McGlothlin,1884318,Girls Gone Dead 
Vincent Chimato,1884318,Girls Gone Dead 
Al Sapienza,1884318,Girls Gone Dead 
Dylan Baker,3417110,America Is Still the Place 
Emma Caulfield,3417110,America Is Still the Place 
Mike Colter,3417110,America Is Still the Place 
Tim Abell,2909932,Subconscious 
Mike Beckingham,2909932,Subconscious 
Tom Stedham,2909932,Subconscious 
Katherine Boecher,275022,Crossroads 
Britney Spears,275022,Crossroads 
Dave Allen,275022,Crossroads 
Katherine Waterston,1631707,Enter Nowhere 
Shaun Sipos,1631707,Enter Nowhere 
Christopher Denham,1631707,Enter Nowhere 
Christian Alvarez,2275671,The King of Najayo 
Manny Perez,2275671,The King of Najayo 
Claudette Lalí,2275671,The King of Najayo 
Randy Jay Burrell,3152288,Fight to the Finish 
Jennifer Hale,3152288,Fight to the Finish 
Vincent De Paul,3152288,Fight to the Finish 
Barry Bostwick,3892618,Alleluia! The Devil's Carnival 
Paul Sorvino,3892618,Alleluia! The Devil's Carnival 
Terrance Zdunich,3892618,Alleluia! The Devil's Carnival 
Jennifer Landa,2190180,The Sound and the Shadow 
Mary Kate Wiles,2190180,The Sound and the Shadow 
Felix Avitia,2190180,The Sound and the Shadow 
Joel Paul Reisig,4062896,Rodeo Girl 
Carrie Bradstreet,4062896,Rodeo Girl 
Yassie Hawkes,4062896,Rodeo Girl 
Sarah Callan,2246526,Born to Fly: Elizabeth Streb vs. Gravity 
Elizabeth Streb,2246526,Born to Fly: Elizabeth Streb vs. Gravity 
Laura Flanders,2246526,Born to Fly: Elizabeth Streb vs. Gravity 
Jeff Delaney,3846442,The Little Ponderosa Zoo 
Mike Stanley,3846442,The Little Ponderosa Zoo 
Jamison Stalsworth,3846442,The Little Ponderosa Zoo 
Mila Kunis,1623205,Oz the Great and Powerful 
Tim Holmes,1623205,Oz the Great and Powerful 
James Franco,1623205,Oz the Great and Powerful 
Mark Torgl,90190,The Toxic Avenger 
Patrick Kilpatrick,90190,The Toxic Avenger 
Pat Ryan,90190,The Toxic Avenger 
George T. Odom,102989,Straight Out of Brooklyn 
Lawrence Gilliard Jr.,102989,Straight Out of Brooklyn 
Matty Rich,102989,Straight Out of Brooklyn 
Nicholas Farrell,280491,Bloody Sunday 
James Nesbitt,280491,Bloody Sunday 
Tim Pigott-Smith,280491,Bloody Sunday 
Dennis L.A. White,2111292,Diamond Ruff 
Luis Sanchez,2111292,Diamond Ruff 
Fredro Starr,2111292,Diamond Ruff 
Thomas Lennon,435623,Conversations with Other Women 
Olivia Wilde,435623,Conversations with Other Women 
Nora Zehetner,435623,Conversations with Other Women 
Lloyd Kaufman,462485,Poultrygeist: Night of the Chicken Dead 
John Karyus,462485,Poultrygeist: Night of the Chicken Dead 
Kate Graham,462485,Poultrygeist: Night of the Chicken Dead 
Cheyenne Jackson,2112209,Mutual Friends 
Jennifer Lafleur,2112209,Mutual Friends 
Michael Stahl-David,2112209,Mutual Friends 
Dick Powell,24034,42nd Street 
Ginger Rogers,24034,42nd Street 
George Brent,24034,42nd Street 
Jack Canfield,4273494,Rise of the Entrepreneur: The Search for a Better Way 
Bob Proctor,4273494,Rise of the Entrepreneur: The Search for a Better Way 
Eric Worre,4273494,Rise of the Entrepreneur: The Search for a Better Way 
Taylor Nichols,100142,Metropolitan 
Chris Eigeman,100142,Metropolitan 
Ellia Thompson,100142,Metropolitan 
Frida Hallgren,382330,As It Is in Heaven 
Michael Nyqvist,382330,As It Is in Heaven 
Nils-Anders Vallgårda,382330,As It Is in Heaven 
Ace Marrero,1958007,Roadside 
Jack E. Curenton,1958007,Roadside 
Alan Pietruszewski,1958007,Roadside 
Diedrich Bader,374900,Napoleon Dynamite 
Jon Heder,374900,Napoleon Dynamite 
Jon Gries,374900,Napoleon Dynamite 
Eve Plumb,2359024,Blue Ruin 
Devin Ratray,2359024,Blue Ruin 
Amy Hargreaves,2359024,Blue Ruin 
Ashley Palmer,1179904,Paranormal Activity 
Micah Sloat,1179904,Paranormal Activity 
Amber Armstrong,1179904,Paranormal Activity 
Jay Adams,275309,Dogtown and Z-Boys 
Tony Alva,275309,Dogtown and Z-Boys 
Jeff Ament,275309,Dogtown and Z-Boys 
Michael Palin,71853,Monty Python and the Holy Grail 
Eric Idle,71853,Monty Python and the Holy Grail 
Terry Jones,71853,Monty Python and the Holy Grail 
Jesse Garcia,451176,Quinceañera 
Emily Rios,451176,Quinceañera 
Alicia Sixtos,451176,Quinceañera 
Sue Corcoran,396041,Gory Gory Hallelujah 
Tony Doupe,396041,Gory Gory Hallelujah 
David Frederick White,396041,Gory Gory Hallelujah 
Masi Oka,813715,Heroes             
Sendhil Ramamurthy,813715,Heroes             
Greg Grunberg,813715,Heroes             
Jonathan Caouette,390538,Tarnation 
Greg Ayres,390538,Tarnation 
Renee Leblanc,390538,Tarnation 
Chris Cox,1560957,I Want Your Money 
Bill Farmer,1560957,I Want Your Money 
Mike Huckabee,1560957,I Want Your Money 
Paul Elia,2403415,Love in the Time of Monsters 
Kane Hodder,2403415,Love in the Time of Monsters 
Alex Sanborn,2403415,Love in the Time of Monsters 
David Warbeck,82307,The Beyond 
Catriona MacColl,82307,The Beyond 
Al Cliver,82307,The Beyond 
Ron Lynch,197159,Home Movies             
Brendon Small,197159,Home Movies             
Melissa Bardin Galsky,197159,Home Movies             
Andrew Daly,1033643,What Happens in Vegas 
Treat Williams,1033643,What Happens in Vegas 
Michelle Krusiec,1033643,What Happens in Vegas 
Jeff Seymour,402249,The Dark Hours 
Dov Tiefenbach,402249,The Dark Hours 
Gordon Currie,402249,The Dark Hours 
Roshan Seth,91578,My Beautiful Laundrette 
Saeed Jaffrey,91578,My Beautiful Laundrette 
Garry Cooper,91578,My Beautiful Laundrette 
Adam LeFevre,299863,Fabled 
R. Brandon Johnson,299863,Fabled 
Desmond Askew,299863,Fabled 
Michelle Nolden,414510,Show Me 
Katharine Isabelle,414510,Show Me 
Gabriel Hogan,414510,Show Me 
Ingrid Thulin,69467,Cries & Whispers 
Liv Ullmann,69467,Cries & Whispers 
Erland Josephson,69467,Cries & Whispers 
Mae Marsh,6864,Intolerance: Love's Struggle Throughout the Ages 
Lillian Gish,6864,Intolerance: Love's Struggle Throughout the Ages 
Walter Long,6864,Intolerance: Love's Struggle Throughout the Ages 
DeForest Kelley,120370,Trekkies 
Walter Koenig,120370,Trekkies 
James Doohan,120370,Trekkies 
Bessie Love,19729,The Broadway Melody 
Anita Page,19729,The Broadway Melody 
Charles King,19729,The Broadway Melody 
Betsy Baker,83907,The Evil Dead 
Ted Raimi,83907,The Evil Dead 
Ellen Sandweiss,83907,The Evil Dead 
Nora Arnezeder,2103217,Maniac 
America Olivo,2103217,Maniac 
Liane Balaban,2103217,Maniac 
,3457376,Censored Voices 
Amos Oz,3457376,Censored Voices 
,3457376,Censored Voices 
Joe Bishop,436613,Murderball 
Mark Zupan,436613,Murderball 
Andy Cohn,436613,Murderball 
Steve James,92548,American Ninja 2: The Confrontation 
Michael Dudikoff,92548,American Ninja 2: The Confrontation 
Larry Poindexter,92548,American Ninja 2: The Confrontation 
Ellen Block,468442,51 Birch Street 
Carol Block,468442,51 Birch Street 
Mike Block,468442,51 Birch Street 
Tracy Spiridakos,2070791,Revolution             
Billy Burke,2070791,Revolution             
David Lyons,2070791,Revolution             
Natalie Welch,4162992,Rotor DR1 
Tom E. Nicholson,4162992,Rotor DR1 
Christian Kapper,4162992,Rotor DR1 
Donald Pleasence,77651,Halloween 
Jamie Lee Curtis,77651,Halloween 
P.J. Soles,77651,Halloween 
Lee J. Cobb,50083,12 Angry Men 
Jack Warden,50083,12 Angry Men 
John Fiedler,50083,12 Angry Men 
Peter Gerety,843358,My Dog Tulip 
Isabella Rossellini,843358,My Dog Tulip 
Lynn Redgrave,843358,My Dog Tulip 
Alan Hale,25316,It Happened One Night 
Claudette Colbert,25316,It Happened One Night 
Walter Connolly,25316,It Happened One Night 
Mary Tsoni,1379182,Dogtooth 
Angeliki Papoulia,1379182,Dogtooth 
Sissy Petropoulou,1379182,Dogtooth 
Gary Coleman,343121,Tupac: Resurrection 
James Cagney,343121,Tupac: Resurrection 
Todd Bridges,343121,Tupac: Resurrection 
Janet McTeer,161023,Tumbleweeds 
Kimberly J. Brown,161023,Tumbleweeds 
Lois Smith,161023,Tumbleweeds 
Adam Goldberg,114194,The Prophecy 
Viggo Mortensen,114194,The Prophecy 
Virginia Madsen,114194,The Prophecy 
Zinedine Soualem,115856,When the Cat's Away 
Simon Abkarian,115856,When the Cat's Away 
Jane Bradbury,115856,When the Cat's Away 
Adrian Martinez,311648,Pieces of April 
Oliver Platt,311648,Pieces of April 
Derek Luke,311648,Pieces of April 
Mark Caven,118717,The Big Swap 
Kevin Howarth,118717,The Big Swap 
Thierry Harcourt,118717,The Big Swap 
Lucy,468526,Old Joy 
Daniel London,468526,Old Joy 
Will Oldham,468526,Old Joy 
Lucy,1152850,Wendy and Lucy 
John Robinson,1152850,Wendy and Lucy 
Will Oldham,1152850,Wendy and Lucy 
Edie Falco,1314190,3 Backyards 
Embeth Davidtz,1314190,3 Backyards 
Kathryn Erbe,1314190,3 Backyards 
Anna Karina,59592,Pierrot le Fou 
Jean-Paul Belmondo,59592,Pierrot le Fou 
Graziella Galvani,59592,Pierrot le Fou 
Beatrice Ntuba,474361,Sisters in Law 
Vera Ngassa,474361,Sisters in Law 
,474361,Sisters in Law 
,221809,Ayurveda: Art of Being 
,221809,Ayurveda: Art of Being 
,221809,Ayurveda: Art of Being 
Gloria Foster,58414,Nothing But a Man 
Yaphet Kotto,58414,Nothing But a Man 
Ivan Dixon,58414,Nothing But a Man 
Eli Marienthal,128214,"First Love, Last Rites "
Robert John Burke,128214,"First Love, Last Rites "
Natasha Gregson Wagner,128214,"First Love, Last Rites "
Eddie Jones,366444,Fighting Tommy Riley 
Don Wallace,366444,Fighting Tommy Riley 
Christina Chambers,366444,Fighting Tommy Riley 
Alexander Wraith,421237,Royal Kill 
Lalaine,421237,Royal Kill 
Darren Kendrick,421237,Royal Kill 
T.V. Carpio,445922,Across the Universe 
Jim Sturgess,445922,Across the Universe 
Robert Clohessy,445922,Across the Universe 
Elizabeth Stenholt,2912776,The Looking Glass 
Trish Basinger,2912776,The Looking Glass 
Mary Norwood,2912776,The Looking Glass 
David Carradine,72856,Death Race 2000 
Sylvester Stallone,72856,Death Race 2000 
Martin Kove,72856,Death Race 2000 
Ricky Schroder,1241226,Locker 13 
Tatyana Ali,1241226,Locker 13 
Jon Polito,1241226,Locker 13 
